#mhp  tb  deltab brt-bHp  brHp-taunu  brHp-tb  brHp-cs  brHp-hW  brHp-HW  brHp-AW  brHp-nc  brHp-n1c1  brHp-n2c1  brHp-n3c1  brHp-n4c1  brHp-n1c2  brHp-n2c2  brHp-n3c2  brHp-n4c2  scen
300.00000000  3.20000000 0.01072595  0.00000  6.101183E-03  0.745886  3.601831E-05  2.871251E-02  1.249145E-09  2.057939E-07  .218126  0.185952  3.217454E-02  0  0  0  0  0  0  mhmodp
300.00000000  3.30000000 0.01103143  0.00000  6.788404E-03  0.735943  3.744553E-05  2.889811E-02  2.023700E-09  2.170935E-07  .227203  0.194496  3.270702E-02  0  0  0  0  0  0  mhmodp
300.00000000  3.40000000 0.01133776  0.00000  7.523030E-03  0.726126  3.899283E-05  2.902530E-02  3.075315E-09  2.283857E-07  .236163  0.202969  3.319499E-02  0  0  0  0  0  0  mhmodp
300.00000000  3.50000000 0.01164488  0.00000  8.305807E-03  0.716446  4.066224E-05  2.909845E-02  4.440446E-09  2.396514E-07  .244991  0.211352  3.363977E-02  0  0  0  0  0  0  mhmodp
300.00000000  3.60000000 0.01195273  0.00000  9.137335E-03  0.706913  4.245545E-05  2.912171E-02  6.149518E-09  2.508780E-07  .253674  0.219632  3.404265E-02  0  0  0  0  0  0  mhmodp
300.00000000  3.70000000 0.01226124  0.00000  1.001806E-02  0.697536  4.437373E-05  2.909899E-02  8.226384E-09  2.620843E-07  .262196  0.227792  3.440487E-02  0  0  0  0  0  0  mhmodp
300.00000000  3.80000000 0.01257036  0.00000  1.094830E-02  0.688323  4.641800E-05  2.903394E-02  1.068820E-08  2.690027E-07  .270545  0.235818  3.472767E-02  0  0  0  0  0  0  mhmodp
300.00000000  3.90000000 0.01288004  0.00000  1.192818E-02  0.679284  4.858880E-05  2.893002E-02  1.354546E-08  2.817684E-07  .278710  0.243698  3.501224E-02  0  0  0  0  0  0  mhmodp
300.00000000  4.00000000 0.01319025  0.00000  1.295772E-02  0.670426  5.088625E-05  2.879044E-02  1.680249E-08  2.926529E-07  .286678  0.251419  3.525978E-02  0  0  0  0  0  0  mhmodp
300.00000000  4.10000000 0.01350094  0.00000  1.403676E-02  0.661758  5.331012E-05  2.861823E-02  2.045785E-08  3.032344E-07  .294440  0.258969  3.547146E-02  0  0  0  0  0  0  mhmodp
300.00000000  4.20000000 0.01381207  0.00000  1.516501E-02  0.653285  5.585980E-05  2.841621E-02  2.450493E-08  3.136004E-07  .301985  0.266337  3.564843E-02  0  0  0  0  0  0  mhmodp
300.00000000  4.30000000 0.01412363  0.00000  1.634203E-02  0.645015  5.853430E-05  2.818703E-02  2.893257E-08  3.237622E-07  .309305  0.273514  3.579185E-02  0  0  0  0  0  0  mhmodp
300.00000000  4.40000000 0.01443557  0.00000  1.756722E-02  0.636954  6.133229E-05  2.793318E-02  3.372568E-08  3.337171E-07  .316392  0.280490  3.590284E-02  0  0  0  0  0  0  mhmodp
300.00000000  4.50000000 0.01474788  0.00000  1.883989E-02  0.629107  6.425207E-05  2.765696E-02  3.886590E-08  3.434592E-07  .323239  0.287257  3.598254E-02  0  0  0  0  0  0  mhmodp
300.00000000  4.60000000 0.01506053  0.00000  2.015917E-02  0.621480  6.729163E-05  2.736055E-02  4.433218E-08  3.529725E-07  .329839  0.293807  3.603208E-02  0  0  0  0  0  0  mhmodp
300.00000000  4.70000000 0.01537349  0.00000  2.152411E-02  0.614077  7.044861E-05  2.704598E-02  5.010129E-08  3.622484E-07  .336186  0.300134  3.605257E-02  0  0  0  0  0  0  mhmodp
300.00000000  4.80000000 0.01568676  0.00000  2.293361E-02  0.606901  7.372039E-05  2.671515E-02  5.614844E-08  3.712775E-07  .342277  0.306232  3.604513E-02  0  0  0  0  0  0  mhmodp
300.00000000  4.90000000 0.01600030  0.00000  2.438647E-02  0.599957  7.710403E-05  2.636985E-02  6.244763E-08  3.800512E-07  .348106  0.312096  3.601088E-02  0  0  0  0  0  0  mhmodp
300.00000000  5.00000000 0.01631410  0.00000  2.588140E-02  0.593246  8.059635E-05  2.601174E-02  6.897326E-08  3.885614E-07  .353672  0.317722  3.595092E-02  0  0  0  0  0  0  mhmodp
300.00000000  5.10000000 0.01662816  0.00000  2.741701E-02  0.586772  8.419390E-05  2.564237E-02  7.569743E-08  3.968010E-07  .358972  0.323106  3.586634E-02  0  0  0  0  0  0  mhmodp
300.00000000  5.20000000 0.01694244  0.00000  2.899182E-02  0.580535  8.789303E-05  2.526322E-02  8.259317E-08  4.047639E-07  .364004  0.328246  3.575824E-02  0  0  0  0  0  0  mhmodp
300.00000000  5.30000000 0.01725695  0.00000  3.060427E-02  0.574536  9.168989E-05  2.487563E-02  8.963409E-08  4.124447E-07  .368767  0.333140  3.562770E-02  0  0  0  0  0  0  mhmodp
300.00000000  5.40000000 0.01757166  0.00000  3.225273E-02  0.568777  9.558042E-05  2.448090E-02  9.679483E-08  4.198390E-07  .373261  0.337786  3.547581E-02  0  0  0  0  0  0  mhmodp
300.00000000  5.50000000 0.01788657  0.00000  3.393554E-02  0.563257  9.956045E-05  2.408020E-02  1.040529E-07  4.269435E-07  .377488  0.342185  3.530361E-02  0  0  0  0  0  0  mhmodp
300.00000000  5.60000000 0.01820166  0.00000  3.565094E-02  0.557975  1.036256E-04  2.367465E-02  1.114006E-07  4.337554E-07  .381447  0.346335  3.511217E-02  0  0  0  0  0  0  mhmodp
300.00000000  5.70000000 0.01851693  0.00000  3.739718E-02  0.552931  1.077715E-04  2.326528E-02  1.166668E-07  4.402729E-07  .385141  0.350239  3.490252E-02  0  0  0  0  0  0  mhmodp
300.00000000  5.80000000 0.01883237  0.00000  3.917243E-02  0.548123  1.119936E-04  2.285306E-02  1.246445E-07  4.464951E-07  .388572  0.353897  3.467570E-02  0  0  0  0  0  0  mhmodp
300.00000000  5.90000000 0.01914797  0.00000  4.097486E-02  0.543549  1.162872E-04  2.243889E-02  1.320765E-07  4.524218E-07  .391743  0.357311  3.443269E-02  0  0  0  0  0  0  mhmodp
300.00000000  6.00000000 0.01946371  0.00000  4.280262E-02  0.539208  1.206477E-04  2.202360E-02  1.394018E-07  4.580534E-07  .394658  0.360484  3.417450E-02  0  0  0  0  0  0  mhmodp
300.00000000  6.10000000 0.01977960  0.00000  4.465385E-02  0.535095  1.250704E-04  2.160796E-02  1.466565E-07  4.633913E-07  .397320  0.363418  3.390209E-02  0  0  0  0  0  0  mhmodp
300.00000000  6.20000000 0.02009563  0.00000  4.652667E-02  0.531208  1.295507E-04  2.119268E-02  1.538384E-07  4.684373E-07  .399733  0.366117  3.361642E-02  0  0  0  0  0  0  mhmodp
300.00000000  6.30000000 0.02041178  0.00000  4.841924E-02  0.527544  1.340837E-04  2.077843E-02  1.609373E-07  4.731939E-07  .401902  0.368584  3.331841E-02  0  0  0  0  0  0  mhmodp
