#mhp  tb  deltab brt-bHp  brHp-taunu  brHp-tb  brHp-cs  brHp-hW  brHp-HW  brHp-AW  brHp-nc  brHp-n1c1  brHp-n2c1  brHp-n3c1  brHp-n4c1  brHp-n1c2  brHp-n2c2  brHp-n3c2  brHp-n4c2  scen
300.00000000  3.40000000 0.02752149  0.00000  9.591782E-03  0.924967  4.943251E-05  3.906142E-02  3.703491E-09  2.370993E-07  .024901  2.490139E-02  0  0  0  0  0  0  0  lightstau
300.00000000  3.50000000 0.02827462  0.00000  1.070326E-02  0.922282  5.207450E-05  3.957181E-02  5.445427E-09  2.514722E-07  .025955  2.595507E-02  0  0  0  0  0  0  0  lightstau
300.00000000  3.60000000 0.02902929  0.00000  1.190044E-02  0.919574  5.492263E-05  4.001994E-02  7.664822E-09  2.660509E-07  .027007  2.700755E-02  0  0  0  0  0  0  0  lightstau
300.00000000  3.70000000 0.02978538  0.00000  1.318591E-02  0.916839  5.798277E-05  4.040826E-02  1.040740E-08  2.808085E-07  .028056  2.805694E-02  0  0  0  0  0  0  0  lightstau
300.00000000  3.80000000 0.03054277  0.00000  1.456198E-02  0.914075  6.126014E-05  4.073950E-02  1.371943E-08  2.957169E-07  .029101  2.910131E-02  0  0  0  0  0  0  0  lightstau
300.00000000  3.90000000 0.03130137  0.00000  1.603069E-02  0.911280  6.475932E-05  4.101554E-02  1.763100E-08  3.107468E-07  .030138  3.013867E-02  0  0  0  0  0  0  0  lightstau
300.00000000  4.00000000 0.03206108  0.00000  1.759380E-02  0.908451  6.848413E-05  4.123830E-02  2.216546E-08  3.258679E-07  .031167  3.116700E-02  0  0  0  0  0  0  0  lightstau
300.00000000  4.10000000 0.03282183  0.00000  1.925270E-02  0.905588  7.243762E-05  4.140962E-02  2.733820E-08  3.410491E-07  .032184  3.218425E-02  0  0  0  0  0  0  0  lightstau
300.00000000  4.20000000 0.03358353  0.00000  2.100846E-02  0.902690  7.662197E-05  4.153126E-02  3.315686E-08  3.562582E-07  .033188  3.318832E-02  0  0  0  0  0  0  0  lightstau
300.00000000  4.30000000 0.03434613  0.00000  2.286178E-02  0.899757  8.103846E-05  4.160492E-02  3.962163E-08  3.714626E-07  .034177  3.417713E-02  0  0  0  0  0  0  0  lightstau
300.00000000  4.40000000 0.03510955  0.00000  2.481295E-02  0.896789  8.568746E-05  4.163224E-02  4.672571E-08  3.866289E-07  .035148  3.514858E-02  0  0  0  0  0  0  0  lightstau
300.00000000  4.50000000 0.03587376  0.00000  2.686187E-02  0.893786  9.056836E-05  4.161481E-02  5.445584E-08  4.017236E-07  .036100  3.610062E-02  0  0  0  0  0  0  0  lightstau
300.00000000  4.60000000 0.03663869  0.00000  2.900804E-02  0.890749  9.567956E-05  4.155421E-02  6.279285E-08  4.167131E-07  .037031  3.703118E-02  0  0  0  0  0  0  0  lightstau
300.00000000  4.70000000 0.03740429  0.00000  3.125052E-02  0.887680  1.010185E-04  4.145199E-02  7.171223E-08  4.315636E-07  .037938  3.793829E-02  0  0  0  0  0  0  0  lightstau
300.00000000  4.80000000 0.03817054  0.00000  3.358798E-02  0.884581  1.065815E-04  4.130970E-02  8.118471E-08  4.462417E-07  .038819  3.881999E-02  0  0  0  0  0  0  0  lightstau
300.00000000  4.90000000 0.03893738  0.00000  3.601863E-02  0.881453  1.123640E-04  4.112889E-02  9.117688E-08  4.607145E-07  .039674  3.967443E-02  0  0  0  0  0  0  0  lightstau
300.00000000  5.00000000 0.03970478  0.00000  3.854030E-02  0.878299  1.183604E-04  4.091112E-02  1.016517E-07  4.749496E-07  .040499  4.049982E-02  0  0  0  0  0  0  0  lightstau
300.00000000  5.10000000 0.04047272  0.00000  4.115040E-02  0.875122  1.245641E-04  4.065796E-02  1.125692E-07  4.889158E-07  .041294  4.129448E-02  0  0  0  0  0  0  0  lightstau
300.00000000  5.20000000 0.04124115  0.00000  4.384595E-02  0.871925  1.309678E-04  4.037099E-02  1.238869E-07  5.025825E-07  .042056  4.205684E-02  0  0  0  0  0  0  0  lightstau
300.00000000  5.30000000 0.04201005  0.00000  4.662361E-02  0.868710  1.375629E-04  4.005181E-02  1.355603E-07  5.159208E-07  .042785  4.278544E-02  0  0  0  0  0  0  0  lightstau
300.00000000  5.40000000 0.04277940  0.00000  4.947967E-02  0.865483  1.443404E-04  3.970206E-02  1.475436E-07  5.289030E-07  .043478  4.347895E-02  0  0  0  0  0  0  0  lightstau
