#mhp  tb  deltab brt-bHp  brHp-taunu  brHp-tb  brHp-cs  brHp-hW  brHp-HW  brHp-AW  brHp-nc  brHp-n1c1  brHp-n2c1  brHp-n3c1  brHp-n4c1  brHp-n1c2  brHp-n2c2  brHp-n3c2  brHp-n4c2  scen
300.00000000  6.60000000 -0.00228083  0.00000  5.383114E-02  0.522185  1.469648E-04  1.830635E-02  1.702682E-07  4.528943E-07  .404251  0.372111  3.214081E-02  0  0  0  0  0  0  mhmodm
300.00000000  6.70000000 -0.00230629  0.00000  5.574776E-02  0.519576  1.515679E-04  1.791098E-02  1.763996E-07  4.561527E-07  .405320  0.373529  3.179116E-02  0  0  0  0  0  0  mhmodm
300.00000000  6.80000000 -0.00233187  0.00000  5.767283E-02  0.517174  1.561953E-04  1.751950E-02  1.823919E-07  4.591577E-07  .406169  0.374736  3.143347E-02  0  0  0  0  0  0  mhmodm
300.00000000  6.90000000 -0.00235759  0.00000  5.960459E-02  0.514973  1.608425E-04  1.713228E-02  1.882371E-07  4.619145E-07  .406805  0.375737  3.106855E-02  0  0  0  0  0  0  mhmodm
300.00000000  7.00000000 -0.00238342  0.00000  6.154133E-02  0.512968  1.655052E-04  1.674965E-02  1.939278E-07  4.644286E-07  .407236  0.376539  3.069715E-02  0  0  0  0  0  0  mhmodm
300.00000000  7.10000000 -0.00240937  0.00000  6.348139E-02  0.511154  1.701791E-04  1.637191E-02  1.994577E-07  4.667059E-07  .407468  0.377148  3.032003E-02  0  0  0  0  0  0  mhmodm
300.00000000  7.20000000 -0.00243543  0.00000  6.542317E-02  0.509525  1.748603E-04  1.599933E-02  2.048216E-07  4.687524E-07  .407506  0.377569  2.993788E-02  0  0  0  0  0  0  mhmodm
300.00000000  7.30000000 -0.00246160  0.00000  6.736512E-02  0.508075  1.795447E-04  1.563213E-02  2.100149E-07  4.705744E-07  .407361  0.377810  2.955139E-02  0  0  0  0  0  0  mhmodm
300.00000000  7.40000000 -0.00248788  0.00000  6.930574E-02  0.506799  1.842285E-04  1.527053E-02  2.150340E-07  4.721785E-07  .407037  0.377876  2.916121E-02  0  0  0  0  0  0  mhmodm
300.00000000  7.50000000 -0.00251425  0.00000  7.124360E-02  0.505690  1.889080E-04  1.491470E-02  2.198761E-07  4.735711E-07  .406540  0.377773  2.876797E-02  0  0  0  0  0  0  mhmodm
300.00000000  7.60000000 -0.00254072  0.00000  7.317733E-02  0.504744  1.935798E-04  1.456479E-02  2.245390E-07  4.747591E-07  .405882  0.377510  2.837224E-02  0  0  0  0  0  0  mhmodm
300.00000000  7.70000000 -0.00256727  0.00000  7.510560E-02  0.503954  1.982404E-04  1.422093E-02  2.290213E-07  4.757492E-07  .405065  0.377091  2.797461E-02  0  0  0  0  0  0  mhmodm
300.00000000  7.80000000 -0.00259392  0.00000  7.702716E-02  0.503315  2.028867E-04  1.388323E-02  2.333222E-07  4.765483E-07  .404098  0.376523  2.757559E-02  0  0  0  0  0  0  mhmodm
300.00000000  7.90000000 -0.00262065  0.00000  7.894084E-02  0.502821  2.075156E-04  1.355177E-02  2.374416E-07  4.771633E-07  .402989  0.375814  2.717570E-02  0  0  0  0  0  0  mhmodm
300.00000000  8.00000000 -0.00264746  0.00000  8.084549E-02  0.502465  2.121242E-04  1.322662E-02  2.413798E-07  4.776012E-07  .401743  0.374968  2.677542E-02  0  0  0  0  0  0  mhmodm
300.00000000  8.10000000 -0.00267435  0.00000  8.274005E-02  0.502243  2.167097E-04  1.290783E-02  2.451376E-07  4.778688E-07  .400367  0.373992  2.637520E-02  0  0  0  0  0  0  mhmodm
300.00000000  8.20000000 -0.00270131  0.00000  8.462353E-02  0.502149  2.212696E-04  1.259542E-02  2.487164E-07  4.779730E-07  .398868  0.372893  2.597546E-02  0  0  0  0  0  0  mhmodm
300.00000000  8.30000000 -0.00272835  0.00000  8.649496E-02  0.502177  2.258014E-04  1.228943E-02  2.521180E-07  4.779209E-07  .397252  0.371676  2.557660E-02  0  0  0  0  0  0  mhmodm
300.00000000  8.40000000 -0.00275545  0.00000  8.835347E-02  0.502321  2.303029E-04  1.198984E-02  2.553443E-07  4.777191E-07  .395525  0.370347  2.517899E-02  0  0  0  0  0  0  mhmodm
300.00000000  8.50000000 -0.00278262  0.00000  9.019824E-02  0.502578  2.347718E-04  1.169665E-02  2.583979E-07  4.773746E-07  .393695  0.368913  2.478299E-02  0  0  0  0  0  0  mhmodm
300.00000000  8.60000000 -0.00280986  0.00000  9.202849E-02  0.502940  2.392063E-04  1.140984E-02  2.612814E-07  4.768939E-07  .391767  0.367379  2.438891E-02  0  0  0  0  0  0  mhmodm
