#mhp  tb  deltab brt-bHp  brHp-taunu  brHp-tb  brHp-cs  brHp-hW  brHp-HW  brHp-AW  brHp-nc  brHp-n1c1  brHp-n2c1  brHp-n3c1  brHp-n4c1  brHp-n1c2  brHp-n2c2  brHp-n3c2  brHp-n4c2  scen
300.00000000  3.10000000 0.01225193  0.00000  5.460666E-03  0.755919  3.470986E-05  2.848451E-02  6.051564E-10  1.728993E-07  .208956  0.177359  3.159727E-02  0  0  0  0  0  0  mhmaxup
300.00000000  3.20000000 0.01260429  0.00000  6.101769E-03  0.745896  3.602167E-05  2.868142E-02  1.083335E-09  1.831256E-07  .218147  0.185970  3.217763E-02  0  0  0  0  0  0  mhmaxup
300.00000000  3.30000000 0.01295794  0.00000  6.789470E-03  0.735987  3.745130E-05  2.881727E-02  1.778498E-09  1.933704E-07  .227239  0.194527  3.271215E-02  0  0  0  0  0  0  mhmaxup
300.00000000  3.40000000 0.01331275  0.00000  7.524662E-03  0.726202  3.900117E-05  2.889672E-02  2.730584E-09  2.036137E-07  .236215  0.203013  3.320219E-02  0  0  0  0  0  0  mhmaxup
300.00000000  3.50000000 0.01366862  0.00000  8.308099E-03  0.716551  4.067332E-05  2.892415E-02  3.974904E-09  2.138346E-07  .245060  0.211411  3.364905E-02  0  0  0  0  0  0  mhmaxup
300.00000000  3.60000000 0.01402548  0.00000  9.140385E-03  0.707043  4.246947E-05  2.890369E-02  5.541085E-09  2.240247E-07  .253759  0.219705  3.405401E-02  0  0  0  0  0  0  mhmaxup
300.00000000  3.70000000 0.01438323  0.00000  1.002198E-02  0.697689  4.439090E-05  2.883923E-02  7.452517E-09  2.341698E-07  .262299  0.227881  3.441832E-02  0  0  0  0  0  0  mhmaxup
300.00000000  3.80000000 0.01474181  0.00000  1.095319E-02  0.688497  4.643857E-05  2.873441E-02  9.726161E-09  2.443263E-07  .270667  0.235924  3.474320E-02  0  0  0  0  0  0  mhmaxup
300.00000000  3.90000000 0.01510116  0.00000  1.193418E-02  0.679475  4.861300E-05  2.859265E-02  1.237266E-08  2.515408E-07  .278850  0.243821  3.502984E-02  0  0  0  0  0  0  mhmaxup
300.00000000  4.00000000 0.01546121  0.00000  1.296495E-02  0.670633  5.091438E-05  2.841713E-02  1.539667E-08  2.619578E-07  .286838  0.251559  3.527945E-02  0  0  0  0  0  0  mhmaxup
300.00000000  4.10000000 0.01582192  0.00000  1.404535E-02  0.661976  5.334247E-05  2.821086E-02  1.879730E-08  2.716797E-07  .294620  0.259127  3.549317E-02  0  0  0  0  0  0  mhmaxup
