#mhp  tb  deltab brt-bHp  brHp-taunu  brHp-tb  brHp-cs  brHp-hW  brHp-HW  brHp-AW  brHp-nc  brHp-n1c1  brHp-n2c1  brHp-n3c1  brHp-n4c1  brHp-n1c2  brHp-n2c2  brHp-n3c2  brHp-n4c2  scen
300.00000000  3.70000000 0.04689363  0.00000  1.364676E-02  0.947668  6.017435E-05  3.712668E-02  3.509140E-08  2.542354E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  3.80000000 0.04808398  0.00000  1.509086E-02  0.945892  6.367242E-05  3.744454E-02  4.332040E-08  2.685809E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  3.90000000 0.04927628  0.00000  1.663501E-02  0.944067  6.741236E-05  3.771041E-02  5.259005E-08  2.830893E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  4.00000000 0.05047039  0.00000  1.828139E-02  0.942188  7.139918E-05  3.792612E-02  6.290445E-08  2.977323E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  4.10000000 0.05166616  0.00000  2.003189E-02  0.940253  7.563706E-05  3.809339E-02  7.425684E-08  3.124802E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  4.20000000 0.05286349  0.00000  2.188800E-02  0.938258  8.012930E-05  3.821388E-02  8.663039E-08  3.273023E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  4.30000000 0.05406226  0.00000  2.385083E-02  0.936200  8.487824E-05  3.828916E-02  9.999896E-08  3.421670E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  4.40000000 0.05526238  0.00000  2.592107E-02  0.934078  8.988523E-05  3.832076E-02  1.143279E-07  3.570419E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  4.50000000 0.05646376  0.00000  2.809900E-02  0.931888  9.515058E-05  3.831014E-02  1.295751E-07  3.718940E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  4.60000000 0.05766631  0.00000  3.038443E-02  0.929632  1.006735E-04  3.825876E-02  1.456914E-07  3.866899E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  4.70000000 0.05886996  0.00000  3.277672E-02  0.927306  1.064521E-04  3.816806E-02  1.626219E-07  4.013960E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  4.80000000 0.06007465  0.00000  3.527478E-02  0.924912  1.124833E-04  3.803945E-02  1.803062E-07  4.159786E-07  0  0  0  0  0  0  0  0  0  lightstop-new
300.00000000  4.90000000 0.06128030  0.00000  3.787703E-02  0.922449  1.187631E-04  3.787436E-02  1.986799E-07  4.304041E-07  0  0  0  0  0  0  0  0  0  lightstop-new
